,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
247,Little Ashes,2008,R,08 May 2009,112 min,"Biography, Drama, Romance",Paul Morrison,Philippa Goslett,"Javier Beltrán, Robert Pattinson, Matthew McNulty, Marina Gatell","In 1922, Madrid is wavering on the edge of change as traditional values are challenged by the dangerous new influences of Jazz, Freud and the avant-garde. Salvador Dali arrives at the university; 18 years old and determined to become a great artist. His bizarre blend of shyness and rampant exhibitionism attracts the attention of two of the university's social elite - Federico Garcia Lorca and Luis Bunel. Salvador is absorbed into their youthfully decadent group and for a time Salvador, Luis and Federico become a formidable trio, the most ultra-modern group in Madrid. However as time passes, Salvador feels and increasingly strong pull towards the charismatic Federico - who is himself oblivious of the attentions he is getting from his beautiful writer friend, Magdalena. In the face of his friends' preoccupations - and Federico's growing renown as a poet - Luis sets off for Paris in search of his own artistic success. Federico and Salvador spend the holiday in the sea-side town of Cadaques. Both the idyllic surroundings and the warmth of the Dali family sweep Federico off his feet. Salvador and Frederico draw closer, sharing their deepest beliefs, inspirations and secrets, convinced that they have found a kind of friendship not dreamed of by others. It is more that a meeting of the minds; it is a fusion of souls.","English, Spanish","UK, Spain",1 win.,https://m.media-amazon.com/images/M/MV5BMTgxOTM0NjcyOV5BMl5BanBnXkFtZTcwMDE0MDAwMg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.4,"8,760",tt1104083,movie,14 Aug 2017,"$481,586","Aria Films, Factotum Barcelona S.L.",N/A,True
248,In Her Skin,2009,R,N/A,107 min,"Drama, Thriller",Simone North,Simone North,"Guy Pearce, Miranda Otto, Ruth Bradley, Sam Neill","This is what every parent fears: their child not coming home when they're meant to. When the fifteen-year-old student, Rachel Barber, doesn't climb off the tram to meet her dad, Elizabeth, her mother, and Mike, her dad, bolt into action.",English,Australia,2 wins.,https://m.media-amazon.com/images/M/MV5BMTM3NzIwMDQ3Ml5BMl5BanBnXkFtZTcwNTgyMzA2Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}]",N/A,6.4,"4,740",tt0995851,movie,30 Nov 2016,N/A,"Screen Australia, Liberty Films International",N/A,True
249,Frosty,1965,N/A,01 Sep 1966,84 min,"Comedy, Family, Fantasy, Romance",Aleksandr Rou,"Nikolay Erdman, Mikhail Volpin","Aleksandr Khvylya, Natalya Sedykh, Eduard Izotov, Inna Churikova","Strange Russian fairy tale dealing with a boy and a girl who go through the strangest situations to be with one another. The boy is transformed by a Mushroom Pixie into a bear, and almost baked by an evil witch who controls trees. The girl is given the Cinderella treatment by her mother and her sister who is jealous of her long braided hair. Jack Frost himself doesn't appear until late in the movie.",Russian,Soviet Union,1 win.,https://m.media-amazon.com/images/M/MV5BYzVhZmQ0ZmItYzEzYy00NGU0LWFkNDUtNWQxNzUyNGNlZjZjXkEyXkFqcGdeQXVyMjQ0OTA1Nzc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}]",N/A,6.5,"4,519",tt0058374,movie,31 Jan 2017,N/A,N/A,N/A,True
250,Mississippi Grind,2015,R,13 Aug 2015,108 min,"Comedy, Drama","Anna Boden, Ryan Fleck","Anna Boden, Ryan Fleck","Ben Mendelsohn, Yvonne Landry, Anthony Howard, Ryan Reynolds","Down on his luck and facing financial hardship, Gerry teams up with a younger, charismatic poker player named Curtis in an attempt to change his luck. The two set off on a road trip through the South with visions of winning back what has been lost.",English,USA,2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMjE3NTE3NzY2MV5BMl5BanBnXkFtZTgwNTY3NDIzNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,6.4,"21,395",tt2349144,movie,15 Aug 2016,"$130,541","Electric City Entertainment, Gowanus Projections",N/A,True
251,Miami Blues,1990,R,20 Apr 1990,97 min,"Comedy, Crime, Drama, Thriller",George Armitage,"Charles Willeford (novel), George Armitage (screenplay)","Alec Baldwin, Cecilia Pérez-Cervera, Georgie Cranford, Edward Saxon","When Fred Frenger gets out of prison, he decides to start over in Miami, Florida, where he starts a violent one-man crime wave. He soon meets up with amiable college student/prostitute Susie Waggoner. Opposing Frenger is Sgt Hoke Moseley, a cop who is getting a bit old for the job, especially since the job of cop in 1980's Miami is getting crazier all the time.",English,USA,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMzcwZmJkYWYtZTFhMi00NDQ0LTk4NDgtYmJlY2ZmYjg0NjI0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,6.4,"7,896",tt0100143,movie,30 Nov 2016,"$9,888,167",Tristes Tropiques,N/A,True
252,Tobruk,1967,Approved,10 Mar 1967,107 min,"Drama, War",Arthur Hiller,Leo Gordon,"Rock Hudson, George Peppard, Nigel Green, Guy Stockwell","September 1942 - With Erwin Rommel's Afrika Korps on the march through Egypt, a British special forces unit, composed of German Jews who serve with the British despite the mutual resentment between both, kidnap a Canadian officer who is an expert topographer and who is held prisoner by the Vichy French in Algeria. The officer, Donald Craig, must negotiate a company of British and German-Jewish commandos through 800 miles of the Sahara to aide a pending amphibious landing against Tobruk's massive fuel storage base - a mission that sees one impediment after another, and which discovers an undetected German armored force ready to win the battle of Egypt.","English, German, Italian, Arabic",USA,Nominated for 1 Oscar. Another 1 nomination.,https://m.media-amazon.com/images/M/MV5BNWJkNDk5YWMtZjFlMC00MDhhLWEwMjYtNTM5ZDQ3YjIwNGIwXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}]",N/A,6.4,"2,909",tt0062377,movie,12 Jun 2012,N/A,Universal Pictures,N/A,True
253,Abbott and Costello in the Foreign Legion,1950,Passed,25 Sep 1950,80 min,"Adventure, Comedy",Charles Lamont,"D.D. Beauchamp (story), John Grant (screenplay), Martin Ragaway (screenplay), Leonard Stern (screenplay)","Bud Abbott, Lou Costello, Patricia Medina, Walter Slezak","Jonesy and Lou are in Algeria looking for a wrestler they are promoting. Sergeant Axmann tricks them into joining the Foreign Legion, after which they discover Axmann's collaboration with the nasty Sheik Hamud El Khalid. Bits include Lou's mirage sightings, one a New York newsboy (""they gave me a bad corner"").",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNTc5NDdhNDQtYzJiZS00ODE5LTlhZjYtMTliOTIxMTgyYzk1XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}]",N/A,6.5,"2,767",tt0042179,movie,N/A,N/A,Universal/Universal Int,N/A,True
254,Murder!,1930,TV-PG,24 Nov 1930,92 min,"Crime, Mystery, Thriller",Alfred Hitchcock,"Clemence Dane (from: ""Enter Sir John""), Helen Simpson (from: ""Enter Sir John""), Alfred Hitchcock (adapted by), Walter C. Mycroft (adapted by), Alma Reville (scenario)","Herbert Marshall, Norah Baring, Phyllis Konstam, Edward Chapman","The police find the actress, Diana Baring, near the body of her friend. All the circumstantial proofs seems to point to her and, at the end of the trial, she is condemned. Sir John Menier, a jury member, suspects Diana's boyfriend, who works as an acrobat wearing a dresses.",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BMzZiMzFhYWYtNGM2OS00NWVmLWEwNjAtMzNjYjQ2OWFiZDQwXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",N/A,6.4,"5,868",tt0021165,movie,10 Sep 2015,N/A,British International Pictures,N/A,True
255,The Experiment,2010,R,12 Aug 2010,96 min,"Drama, Thriller",Paul T. Scheuring,"Paul T. Scheuring (screenplay), Mario Giordano (novel), Mario Giordano (film ""Das Experiment""), Christoph Darnstädt (film ""Das Experiment""), Don Bohlinger (film ""Das Experiment""), Oliver Hirschbiegel (film ""Das Experiment"")","Adrien Brody, Forest Whitaker, Cam Gigandet, Clifton Collins Jr.",26 men are chosen to participate in the roles of guards and prisoners in a psychological study that ultimately spirals out of control.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNzA2MTU2MDg2Nl5BMl5BanBnXkFtZTcwNDU5NjE4OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}]",N/A,6.4,"52,735",tt0997152,movie,19 Apr 2016,N/A,Alliance Cinema,N/A,True
256,Rogue Trader,1999,R,25 Jun 1999,101 min,"Crime, Drama, History, Thriller",James Dearden,"James Dearden, Nick Leeson (autobiography), Edward Whitley (book)","Cristian Solimeno, Ewan McGregor, Lorna Pegler, David Fahm","Ambitious, wide-eyed boy Nick Leeson is determined to rise in the world and be more than a simple bank clerk. When his employers, Barings Bank, offer him the opportunity to go to Jakarta to sort out a problem that nobody else wants, he seizes the opportunity with both hands. In Jakarta he meets and marries Lisa and together they go to Singapore when the bank offers him the job of setting up their future options trading operation. To save money the bank allows Nick to operate both the floor trading and the back office facilities and force him to employ cheap, unskilled staff. His first year of trading is a big success and he makes large profits for the bank even though he has illegally broken trading rules and secretly covered up losses. Given more freedom, even more money and continuing unchecked, Nick starts to make losses and again attempts to trade out of them but this time he comes unstuck as his illegal trading generates even bigger losses. After the death of his unborn child Nick completely loses control and gambles without restraint with other people's money leading inevitably to a complete financial meltdown and the bankruptcy of the bank.",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BZGVkODdhNzQtYmY2YS00OGIwLWJjNDktY2Y0NDNjYTQzOTU2XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}]",N/A,6.4,"9,576",tt0131566,movie,15 Dec 2018,N/A,Buena Vista (Walt Disney),N/A,True
257,Thomas Kinkade's Christmas Cottage,2008,PG,11 Nov 2008,96 min,"Biography, Drama",Michael Campus,Ken LaZebnik,"Jared Padalecki, Marcia Gay Harden, Peter O'Toole, Aaron Ashmore","Necessity is the mother of invention. In the weeks leading up to Christmas 1977, Maryanne Kinkade has fallen behind in her mortgage payments and is about to lose her small house in Placerville, a town in California's gold country in the foothills of the Sierra Nevada. Her son Thom, who attends art school and is in his 20s, determines to make the transition from amateur to professional painter to help save the family's home. He seeks advice from an aging mentor.",English,"USA, Canada",N/A,https://m.media-amazon.com/images/M/MV5BNTk0NjU5NjE2NV5BMl5BanBnXkFtZTcwNTY1ODIwMg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",N/A,6.4,"2,337",tt0999872,movie,18 May 2016,N/A,Firm Films,N/A,True
258,Lord of the Flies,1990,R,16 Mar 1990,90 min,"Adventure, Drama, Thriller",Harry Hook,"William Golding (based on the novel by), Jay Presson Allen (screenplay by)","Balthazar Getty, Chris Furrh, Danuel Pipoly, James Badge Dale","After a plane crash in the ocean, a group of military students reach an island. Ralph organizes the boys, assigning responsibilities for each one. When the rebel Jack Merridew neglects the fire camp and they lose the chance to be seen by a helicopter, the group split under the leadership of Jack. While Ralph rationalizes the procedures, Jack returns to the primitivism, using the fear for the unknown (in a metaphor to the religion) to control the other boys, and hunting and chasing pigs, stealing the possession of Ralph's group and even killing people.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMDczN2I3NzItNjdlMS00YmNhLTkyODQtZGI1YWQ0NmViMTgwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.4,"28,183",tt0100054,movie,04 May 2017,"$13,985,225",Castle Rock Entertainment,N/A,True
259,Where Angels Fear to Tread,1991,PG,28 Feb 1992,116 min,"Drama, Romance",Charles Sturridge,"E.M. Forster (based on the novel by), Tim Sullivan (screenplay), Derek Granger (screenplay), Charles Sturridge (screenplay), Elizabeth Hart (play)","Rupert Graves, Helen Mirren, Helena Bonham Carter, Barbara Jefford","Around 1906, the widow Lilia Herriton meets a young man when she visits Italy and marries him. The man is only a dentist without a good name, and Lilia's relatives are clearly unhappy with her choice. Lilia dies while giving birth to a son, and two relatives travel to Italy to take care of of the baby, expecting no trouble from the father.","English, Italian",UK,1 win.,https://m.media-amazon.com/images/M/MV5BMmY2NjQzZjUtZTMwOS00YThhLThiZDQtMzAyNWQwZGU0ZmVkXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}]",N/A,6.4,"2,035",tt0103243,movie,20 Jun 2018,"$1,403,033","WGBH, Chestermead, BBC America",N/A,True
260,Deathstroke Knights & Dragons: The Movie,2020,R,04 Aug 2020,87 min,"Animation, Action, Adventure, Sci-Fi",Sung Jin Ahn,J.M. DeMatteis,"Chris Jai Alex, Sasha Alexander, Michael Chiklis, Noshir Dalal",Assassin Slade Wilson leads two lives: a relentless killer known as Deathstroke and a family man. Can he atone for the sins of the past-or will his family pay the ultimate price?,"English, Spanish",USA,N/A,https://m.media-amazon.com/images/M/MV5BMWQ4MzUyZDQtNmY0OC00ZjUyLTljZDMtYTYwM2U1ZjE3MTE3XkEyXkFqcGdeQXVyNDU4NzA4NDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",N/A,6.4,"1,967",tt12876132,movie,05 Jul 2020,N/A,N/A,N/A,True
261,Kate & Leopold,2001,PG-13,25 Dec 2001,118 min,"Comedy, Fantasy, Romance",James Mangold,"Steven Rogers (story), James Mangold (screenplay), Steven Rogers (screenplay)","Meg Ryan, Hugh Jackman, Liev Schreiber, Breckin Meyer","Kate and her actor brother live in N.Y. in the 21st Century. Her ex-boyfriend, Stuart, lives above her apartment. Stuart finds a space near the Brooklyn Bridge where there is a gap in time. He goes back to the 19th Century and takes pictures of the place. Leopold -- a man living in the 1870s -- is puzzled by Stuart's tiny camera, follows him back through the gap, and they both ended up in the present day. Leopold is clueless about his new surroundings. He gets help and insight from Charlie who thinks that Leopold is an actor who is always in character. Leopold is a highly intelligent man and tries his best to learn and even improve the modern conveniences that he encounters.","English, French",USA,Nominated for 1 Oscar. Another 1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BNmNlN2VlOTctYTdhMS00NzUxLTg0ZGMtYWE2ZTJmMThlMTk2XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.4,"79,635",tt0035423,movie,11 Oct 2016,"$47,121,859","Miramax Films, Konrad Pictures",N/A,True
262,Solace,2015,R,16 Dec 2016,101 min,"Crime, Drama, Mystery, Thriller",Afonso Poyart,"Sean Bailey, Ted Griffin","Anthony Hopkins, Jeffrey Dean Morgan, Abbie Cornish, Colin Farrell","A psychic doctor, John Clancy (Anthony Hopkins), works with an FBI special agent (Jeffrey Dean Morgan) in search of serial killer Charles Ambrose (Colin Farrell).[5] After having lived in isolation for two years, since the death of his daughter, Clancy is asked by his friend Joe, an FBI special agent to help him solve several murders committed by a serial killer. The problem is that Ambrose is also psychic, and far ahead of Clancy.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMjA5MzgyNTIzMF5BMl5BanBnXkFtZTgwODg1OTY1MDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.4,"57,176",tt1291570,movie,13 Mar 2017,N/A,Eden Rock Media,N/A,True
263,The Mating Habits of the Earthbound Human,1999,R,03 Sep 1999,88 min,"Comedy, Sci-Fi",Jeff Abugov,Jeff Abugov,"David Hyde Pierce, Mackenzie Astin, Carmen Electra, Markus Redmond","An anthropologist from an alien planet provides voice-over commentary for a documentary look at human courtship, mating, and reproduction: ""complex, perverse, tragically beautiful: the earthbound human."" The commentary gets some of the details comically wrong (explaining the slap on a newborn's back: ""they don't like the looks of the child so they beat it""), but gets right the overall idea. We follow Billy and Jenny from their meeting at a club, initial misunderstandings, his losing her phone number, finally connecting, walks on the beach, soulful talks, meeting each other's parents, friends' advice, and the gradual taking of the relationship to new levels.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTU4OTA3MDI3OV5BMl5BanBnXkFtZTcwMTU3NTUxMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26,6.4,"6,041",tt0165874,movie,10 Aug 2016,N/A,"Columbia, TriStar Pictures",N/A,True
