,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
79,August 32nd on Earth,1998,Not Rated,11 Feb 1999,88 min,"Drama, Romance",Denis Villeneuve,Denis Villeneuve,"Pascale Bussières, Serge Thériault, Ivan Smith, Alexis Martin","Young Simone is involved in a near fatal car crash, and as she questions her mortality, she also decides to have a baby. Her candidate for a father is her best friend Phillipe who happens to be seeing someone. He agrees, as long as they conceive in Salt Lake City, in the desert. The trip teaches many lessons about love, solitude, and self-discovery.","French, English",Canada,2 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BNjc5MjkzNTMyNl5BMl5BanBnXkFtZTYwMDA1ODE5._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.6,"2,183",tt0156248,movie,25 Feb 2017,N/A,Max Films Productions,N/A,True
80,Life,2017,R,24 Mar 2017,104 min,"Horror, Sci-Fi, Thriller",Daniel Espinosa,"Rhett Reese, Paul Wernick","Hiroyuki Sanada, Ryan Reynolds, Rebecca Ferguson, Jake Gyllenhaal","Six astronauts aboard the space station study a sample collected from Mars that could provide evidence for extraterrestrial life on the Red Planet. The crew determines that the sample contains a large, single-celled organism - the first example of life beyond Earth. But..things aren't always what they seem. As the crew begins to conduct research, and their methods end up having unintended consequences, the life form proves more intelligent than anyone ever expected.","English, Japanese, Vietnamese","UK, USA",7 nominations.,https://m.media-amazon.com/images/M/MV5BMzAwMmQxNTctYjVmYi00MDdlLWEzMWUtOTE5NTRiNDhhNjI2L2ltYWdlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.6,"210,252",tt5442430,movie,02 Jun 2017,"$30,234,022",Skydance Productions,N/A,True
81,Agnes Browne,1999,R,03 Mar 2000,92 min,"Comedy, Drama, Romance",Anjelica Huston,"Brendan O'Carroll (novel), John Goldsmith (screenplay), Brendan O'Carroll (screenplay)","Anjelica Huston, Marion O'Dwyer, Niall O'Shea, Ciaran Owens","The unexpected death of her husband sends a woman and her seven children, ages 2-14, into emotional turmoil and financial crisis in 1967 Dublin. She is forced to borrow money from a ruthless loan shark to make ends meet. She faces her dismal existence by selling fruits and vegetables at an open air market where she spends time with a best friend who gives her encouragement. Wishing to escape her existence, if only for a short time, she dreams of finding enough money to attend an upcoming Tom Jones concert. She realizes her dream by accepting her first date with a French baker. Her kids pool their money so she can buy a new dress. Of course, eventually the family has to face the loan shark, but this is a movie where obstacles are maybe too easily overcome.","English, French","USA, Ireland",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMDYwOTEzMTAtMjM5Mi00YjY5LThhMjgtMjI2MWFkZGRmZmYxXkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.6,"2,022",tt0160509,movie,24 Oct 2017,"$148,853","October Films, Hell&#39;s Kitchen Films",N/A,True
82,Experimenter,2015,PG-13,16 Oct 2015,98 min,"Biography, Drama, History",Michael Almereyda,Michael Almereyda,"John Palladino, Anthony Edwards, Jim Gaffigan, Peter Sarsgaard","Experimenter is based on the true story of famed social psychologist Stanley Milgram, who in 1961 conducted a series of radical behavior experiments that tested ordinary humans' willingness to obey by using electric shock. We follow Milgram, from meeting his wife Sasha through his controversial experiments that sparked public outcry.",English,USA,3 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BOTA4NzYwMDI0NF5BMl5BanBnXkFtZTgwNTgzNDczNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,6.6,"17,644",tt3726704,movie,05 Jan 2017,"$155,575",N/A,N/A,True
83,Brain Damage,1988,R,22 Apr 1988,84 min,"Comedy, Drama, Horror",Frank Henenlotter,Frank Henenlotter,"Rick Hearst, Gordon MacDonald, Jennifer Lowry, Theo Barnes","A normal, average guy who lives in New York City becomes dependent on an evil, disembodied brain. The brain feeds the guy a narcotic substance in exchange for his unwilling assistance in obtaining the brains of innocent victims for sustenance. This turns into a tour of circa-1980s underground NYC clubs, backlots, and other seedy locations. One scene features the band Swimming Pool Cues playing the song ""Corruption.""",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNzM1ZmFmNjUtODYyMi00ZDdkLTk2M2QtOTA3NzkyNmIwMDUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}]",N/A,6.6,"9,950",tt0094793,movie,25 Apr 2019,N/A,Paramount Pictures,N/A,True
84,Chamatkar,1992,Not Rated,08 Jul 1992,171 min,"Comedy, Drama, Fantasy",Rajiv Mehra,"Shaukat Baig (screenplay), Shaukat Baig (story), Lilliput (dialogue), Rajiv Mehra (screenplay)","Naseeruddin Shah, Shah Rukh Khan, Urmila Matondkar, Malvika Tiwari","Sunder Srivastava (Shah Rukh Khan) is a young graduate whose main ambition in life is to fulfil his father's dream of starting a school on his half-acre property in his village, though he has no funds to execute his plans. Sunder's childhood friend Prem, a seasoned conman who operates in Bombay, convinces the gullible Sunder to mortgage his land to the village Zamindar (landlord) and fly to Dubai. Prem promises Sunder a handsomely paying teacher's job in Dubai that would give Sunder enough money to start his school within two years. Sunder does as told and arrives in Bombay to meet Prem; not only is there no sign of his friend at the station, but Sunder also gets unwittingly involved with a petty thief who robs him of all his luggage and money. To make matters worse, when Sunder reaches Prem's lodge, he finds an apologetic letter from Prem informing him that he has used his Rs.10,000 to get himself to Dubai instead and will one day repay him. Now at the end of his tether, Sunder wanders into an old Christian cemetery. Sitting on an old grave, Sunder gives vent to his frustrations and strikes the tombstone in helplessness, but immediately apologizes to the deceased. This amuses the ghost of Amar Kumar-- alias Marco (Naseeruddin Shah)-- who was killed and thrown into the grave 20 years before, only to rise at Sunder's apology. Marco explains to a frightened Sunder that he was a notorious Crime Don, who at the behest of his romantic partner Savitri (Malvika Tiwari), had resolved to give up crime, but was shot by his protégé Kunta the day after the wedding. Marco seeks Sunder's help in getting even with his killers and promises Sunder a job and a place to stay in return. Marco manages to get Sunder a post in a school run by his father-in-law (Shammi Kapoor). Everyone grows fond of the new games teacher, including Marco's daughter (Urmila Matondkar). This last, a vivacious girl of an age with Sunder, courts the boy at least twice, accompanied by her largely invisible father. Kunta (Tinnu Anand) makes an attempt to capture the playing ground on the college campus. The college is starved of funds and proposes a cricket match to collect funds. Sunder and his team are helped by the invisible Marco, who cheats on their behalf and ensures victory. When Sunder tries to tell the others that he can see and talk to Marco, nobody believes him. In a final bid for victory, Kunta captures Sunder, Marco's daughter, and Marco's father-in-law, attempting to bury them alive. Marco rescues them and gives all the criminals led by Kunta a beating. He is about to kill Kunta when Sunder pleads with him not to do so. Marco forgives his enemy and lets him go. In time, Sunder marries Marco's daughter while Marco ascends to heaven. As he goes, Marco warns the children that although he came back to life for a second chance to do the right thing, they will not have the same chance; they therefore must make the best of what chances they have.",Hindi,India,N/A,https://m.media-amazon.com/images/M/MV5BOTlkYTI1ZWItZmFmMy00MjA0LWEwZDItYTAwYzI3MGVhNjFlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}]",N/A,6.6,"5,782",tt0126234,movie,23 Mar 2017,N/A,N/A,N/A,True
85,Duane Hopwood,2005,R,20 Jan 2005,84 min,"Comedy, Drama",Matt Mulhern,Matt Mulhern,"Daisy Ang, Bill Buell, Dick Cavett, Rachel Covey","A down-on-his-luck, divorced father works the night shift at an Atlantic City casino. When his relationship with his young daughters and ex-wife is jeopardized by a run-in with the law, he struggles to get his life - and family - back together before it's too late. A moving and humorous look at the limits of unconditional love and what defines a family.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTIwMTAzODQ1OV5BMl5BanBnXkFtZTcwNzM4MDkzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.6,"2,210",tt0398982,movie,09 Sep 2016,"$13,510",Elevation Filmworks,N/A,True
86,Defying Gravity,1997,N/A,09 Jul 1999,92 min,"Drama, Romance, Sport",John Keitel,John Keitel,"Daniel Chilson, Niklaus Lange, Don Handfield, Linna Carter","Griff wants to maintain just a superficial relationship with his all-gay boyfriend, who gets seriously wounded in a gay bashing.",English,USA,4 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTkxMjUzNDY5MV5BMl5BanBnXkFtZTcwNTU2MzMyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.6,"1,588",tt0156460,movie,20 Dec 2016,N/A,N/A,N/A,True
87,Operation Finale,2018,PG-13,29 Aug 2018,122 min,"Biography, Drama, History, Thriller, War",Chris Weitz,Matthew Orton,"Oscar Isaac, Ben Kingsley, Mélanie Laurent, Lior Raz",A team of secret agents set out to track down the Nazi officer who masterminded the Holocaust.,"English, Spanish, French, German, Hebrew",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BYzE1YjI2MjctZTY2Zi00NDBhLWIzYmMtNzMzMDgwZjE4MzUxXkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.6,"35,404",tt5208252,movie,20 Nov 2018,"$17,612,099",Automatik Entertainment,N/A,True
88,Louder Than Bombs,2015,R,02 Oct 2015,109 min,Drama,Joachim Trier,"Joachim Trier (screenplay), Eskil Vogt (screenplay)","Gabriel Byrne, Isabelle Huppert, Jesse Eisenberg, Devin Druid","An upcoming exhibition celebrating photographer Isabelle Reed three years after her untimely death, brings her eldest son Jonah back to the family house - forcing him to spend more time with his father Gene and withdrawn younger brother Conrad than he has in years. With the three of them under the same roof, Gene tries desperately to connect with his two sons, but they struggle to reconcile their feelings about the woman they remember so differently.","English, French","Norway, France, Denmark, USA",12 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMTc0MTQxMDY2OV5BMl5BanBnXkFtZTgwNTIwNTgxODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,6.6,"12,099",tt2217859,movie,19 Jul 2016,"$163,807","Memento Films, Bona Fide Productions, Motlys, Nimbus Film, Animal Kingdom, arte France Cinéma",N/A,True
89,Café Society,2016,PG-13,05 Aug 2016,96 min,"Comedy, Drama, Romance",Woody Allen,Woody Allen,"Steve Carell, Sheryl Lee, Todd Weeks, Paul Schackman","In 1930's Hollywood, the powerful agent, Phil Stern, is attending a party and receives a phone call from his sister living in New York. She asks for a job for her son and Phil's nephew, Bobby, who decided to move to Hollywood. Three weeks later Phil schedules a meeting with Bobby and decides to help him. He asks his secretary Veronica ""Vonnie"" to hang around with Bobby, showing him the touristic places. Bobby immediately falls in love with Vonnie, but she tells that she has a boyfriend, a journalist that travels most of the time. However, Vonnie's boyfriend is indeed a married man that is also in love with her and soon she has to make a choice between her two loves.","English, Hebrew",USA,7 nominations.,https://m.media-amazon.com/images/M/MV5BYzkzMzdjMTQtZGI3OS00NTI4LWI3YzktYmZlNmUxMjgwN2U5XkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.6,"72,367",tt4513674,movie,18 Oct 2016,"$11,103,205",Perdido Productions,N/A,True
90,Monster House,2006,PG,21 Jul 2006,91 min,"Animation, Comedy, Family, Fantasy, Mystery",Gil Kenan,"Dan Harmon (screenplay), Rob Schrab (screenplay), Pamela Pettler (screenplay), Dan Harmon (story), Rob Schrab (story)","Ryan Whitney, Steve Buscemi, Mitchel Musso, Catherine O'Hara","The teenage DJ is observing his neighbor Nebbercracker on the other side of their street in the suburb that destroys tricycles of children that trespass his lawn. When DJ's parents travel on the eve of Halloween and the abusive nanny Zee stays with him, he calls his clumsy best friend Chowder to play basketball. But when the ball falls in Nebbercracker's lawn, the old man has a siege, and soon they find that the house is a monster. Later the boys rescue the smart Jenny from the house and the trio unsuccessfully tries to convince the babysitter, her boyfriend Bones and two police officers that the haunted house is a monster, but nobody believes them. The teenagers ask their video-game addicted acquaintance Skull how to destroy the house, and they disclose its secret on the Halloween night.",English,USA,Nominated for 1 Oscar. Another 4 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BMTIzNjE1NDg1N15BMl5BanBnXkFtZTcwOTg2NTMzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.6,"103,995",tt0385880,movie,05 Jun 2012,"$73,661,010",ImageMovers,N/A,True
91,Happy Death Day,2017,PG-13,13 Oct 2017,96 min,"Comedy, Horror, Mystery, Thriller",Christopher Landon,Scott Lobdell,"Jessica Rothe, Israel Broussard, Ruby Modine, Charles Aitken","A teenage girl, trying to enjoy her birthday, soon realizes that this is her final one. That is, if she can figure out who her killer is. She must relive that day, over and over again, dying in a different way each time. Can she solve her own murder?",English,USA,4 nominations.,https://m.media-amazon.com/images/M/MV5BYzZhY2E5NzQtMWVmNC00YmEzLTgxZDMtNjE2YmQ4ZTZiZGZjXkEyXkFqcGdeQXVyODQxMTI4MjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.6,"120,649",tt5308322,movie,02 Jan 2018,"$55,683,845",Blumhouse Productions,N/A,True
92,Miss Stevens,2016,Not Rated,20 Sep 2016,86 min,"Comedy, Drama",Julia Hart,"Julia Hart, Jordan Horowitz","Lily Rabe, Timothée Chalamet, Lili Reinhart, Anthony Quintal","When Miss Stevens chaperones three of her students - Billy, Margot and Sam - on a weekend trip to a drama competition, she discovers that coming of age stories aren't just for teenagers. Exploring the fine line between being a grown up and being a kid, MISS STEVENS looks at the moment you realize maybe you're the responsible adult in the room, and what comes after you find out you're not who you thought you'd be.",English,USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZWUzNTJiZmEtNWIzOS00YjljLTkzMjEtNzA2MjJjMmQ1YjVlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.6,"5,877",tt2693580,movie,20 Sep 2016,"$4,611","Gilbert Films, Original Headquarters, Beachside Films",N/A,True
93,Leera the Soulmate,2018,N/A,02 Nov 2018,104 min,Animation,Sumnash Sri Kaljai,Usha Kaljai,"Mehul Adwani, Leera Kaljai",Leera the soulmate is an upcoming Indian space adventure love story film directed by Sumnash Sri Kaljai produced by Usha Kaljai under the banner of Kaljaimovies . Leera Kaljai and Mehul ...,Hindi,India,N/A,https://m.media-amazon.com/images/M/MV5BZTYyZWUyM2QtMjcxZS00NTQ1LThjMDYtODkwMzQzZjI2OTAzXkEyXkFqcGdeQXVyNzIwODE3NTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}]",N/A,8.8,661,tt6545212,movie,N/A,N/A,N/A,N/A,True
