,title,quote,ID,Year,Genre
1431,drop dead gorgeous,"Here's your paint can. And the next time you drink window cleaner, I'm just gonna leave it in you!",tt0157503,1999,"Comedy,Romance,Thriller"
1432,drop dead gorgeous,"I chose Mount Rushmore. 'Cause to live in a country where you can take an ugly old mountain and put faces on it, faces of great Americans who did so much to make our country super great. Well, that makes me Rebecca Leeman, proud to be an American.",tt0157503,1999,"Comedy,Romance,Thriller"
1433,drop dead gorgeous,"I don't eat shellfish. Mom always says, ""Don't ever eat nothin' that can carry its house around with it. Who knows the last time it's been cleaned."" She should know.",tt0157503,1999,"Comedy,Romance,Thriller"
1434,drop dead gorgeous,"I can sum up our entire philosophy with this glass. I can look at it and say it's half-full, which in the beauty pageant biz means ""Where the hell's my waiter?""",tt0157503,1999,"Comedy,Romance,Thriller"
1435,drop dead gorgeous,"Hi. I'm Amber Atkins, and I'm signing up cause uh my two favorite people in the whole world competed in pageants: my mom and Diane Sawyer... Course, I hope I end up a little more like Diane Sawyer than my mom.",tt0157503,1999,"Comedy,Romance,Thriller"
1436,duck soup,"If any form of pleasure is exhibited, report to me and it will be prohibited! I'll put my foot down, so shall it be... this is the land of the free! The last man nearly ruined this place he didn't know what to do with it. If you think this country's bad off now, just wait till I get through with it! The country's taxes must be fixed, and I know what to do with it. If you think you're paying too much now, just wait till I get through with it!",tt0023969,1933,"Comedy,Musical,War"
1437,dumb and dumberer: when harry met lloyd,Yeah. I like a woman with some meat on her bones.,tt0329028,2003,Comedy
1438,dumb and dumberer: when harry met lloyd,I can turn all the faucets on in my house. Even the hose.,tt0329028,2003,Comedy
1439,dune,"Who is the little one, a pet perhaps? Will she deserve my special attentions?",tt0087182,1984,"Action,Adventure,Sci-Fi"
1440,dune,"I must not fear. Fear is the mind-killer. Fear is the little-death that brings total obliteration. I will face my fear. I will permit it to pass over me and through me. And when my fear is gone I will turn and face fear's path, and only I will remain.",tt0087182,1984,"Action,Adventure,Sci-Fi"
1441,dune,"Some thoughts have a certain sound, that being the equivalent to a form. Through sound and motion, you will be able to paralyze nerves, shatter bones, set fires, suffocate an enemy or burst his organs. We will kill until no Harkonnen breathes Arakeen air.",tt0087182,1984,"Action,Adventure,Sci-Fi"
1442,dune,"I'll miss the sea, but a person needs new experiences. They jar something deep inside, allowing him to grow. Without change something sleeps inside us, and seldom awakens. The sleeper must awaken.",tt0087182,1984,"Action,Adventure,Sci-Fi"
1443,dune,Why are you going to prolong the inevitable? I will kill you!,tt0087182,1984,"Action,Adventure,Sci-Fi"
1444,dune,"Behold, as a wild ass in the desert, go I forth to my work.",tt0087182,1984,"Action,Adventure,Sci-Fi"
1445,dune,"You are SO beautiful, my Baron. Your skin, love to me. Your diseases lovingly cared for, for all eternity.",tt0087182,1984,"Action,Adventure,Sci-Fi"
1446,dune,My name is a killing word.,tt0087182,1984,"Action,Adventure,Sci-Fi"
1447,dune,"You have no need for your weapons with me, Gurney Halleck.",tt0087182,1984,"Action,Adventure,Sci-Fi"
1448,dune,"Father... father, the sleeper has awakened!",tt0087182,1984,"Action,Adventure,Sci-Fi"
1449,dune,Long live the fighters!,tt0087182,1984,"Action,Adventure,Sci-Fi"
1450,dune,"Put the pick in there, Pete, and turn it 'round real neat.",tt0087182,1984,"Action,Adventure,Sci-Fi"
1451,dune,And how can this be? For he is the Kwisatz Haderach!,tt0087182,1984,"Action,Adventure,Sci-Fi"
1452,dune,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains, stains become a warning. It is by will alone I set my mind in motion.",tt0087182,1984,"Action,Adventure,Sci-Fi"
1453,dune,"Bring in that floating fat man, the Baron!",tt0087182,1984,"Action,Adventure,Sci-Fi"
1454,dune,"Bless the maker and his water, bless the coming and going of him, may his passing cleanse the world.",tt0087182,1984,"Action,Adventure,Sci-Fi"
1455,dune,"Tell me of your homeworld, Usul.",tt0087182,1984,"Action,Adventure,Sci-Fi"
1456,eastern promises,Stay alive a little longer.,tt0765443,2007,"Action,Crime,Drama"
1457,eastern promises,"Semyon recommends this place for business meetings, because you can see what tattoos a man has. Come on, we have a lot to cover. Let's cook.",tt0765443,2007,"Action,Crime,Drama"
1458,eastern promises,"My name is Tatiana. My father died in the mines in my village, so he was already buried when he died. We were all buried there. Buried under the soil of Russia. That is why I left, to find a better life.",tt0765443,2007,"Action,Crime,Drama"
1459,eastern promises,"Sometimes, if things are closed, you just, open them up.",tt0765443,2007,"Action,Crime,Drama"
1460,eastern promises,"He is no driver, he is the undertaker.",tt0765443,2007,"Action,Crime,Drama"
1461,eastern promises,"Kirill, we don't kill little babies.",tt0765443,2007,"Action,Crime,Drama"
1462,eastern promises,Forget any of this happened. Stay away from people like me.,tt0765443,2007,"Action,Crime,Drama"
1463,eastern promises,Okay. Now I'm going to do his teeth and cut off his fingers. You might want to leave room.,tt0765443,2007,"Action,Crime,Drama"
1464,eastern promises,Sentimental value? Ah. I heard of that.,tt0765443,2007,"Action,Crime,Drama"
1465,eastern promises,"I will need my spectacles and a clear head. Today I broke my rules and I drank vodka. Tomorrow I will translate it, and then I will bring what I've done to your home.",tt0765443,2007,"Action,Crime,Drama"
1466,eastern promises,Anger is dangerous. It makes people do stupid things.,tt0765443,2007,"Action,Crime,Drama"
1467,eastern promises,"So, you know where I am...and now I know where you are, Anna Ivanovna.",tt0765443,2007,"Action,Crime,Drama"
1468,ed wood,We don't have a permit. Run!,tt0109707,1994,"Biography,Comedy,Drama"
1469,ed wood,"Oh, what does that old queen know?",tt0109707,1994,"Biography,Comedy,Drama"
1470,ed wood,This is the one. 'This' is the one I'll be remembered for.,tt0109707,1994,"Biography,Comedy,Drama"
1471,ed wood,Children! I love children.,tt0109707,1994,"Biography,Comedy,Drama"
1472,ed wood,Home? I have no home. Haunted... despised... living like an animal. The jungle is my home! But I will show the world that I can be its master. I shall perfect my own race of people... a race of atomic supermen that will conquer the world!,tt0109707,1994,"Biography,Comedy,Drama"
1473,ed wood,"This story's gonna grab people. It's about this guy, he's crazy about this girl, but he likes to wear dresses. Should he tell her? Should he not tell her? He's torn, Georgie. This is drama.",tt0109707,1994,"Biography,Comedy,Drama"
1474,ed wood,They're driving me CRAZY. These Baptists are stupid. Stupid. STUPID.,tt0109707,1994,"Biography,Comedy,Drama"
1475,ed wood,"Greetings, my friends! You are interested in the unknown. The mysterious. The unexplainable. That is why you are here. And now, for the first time, we are bringing you the full story of what happened. We are giving you all the evidence based only on the secret testimony of the miserable souls who survived this terrifying ordeal. The incidents, faces. My friends, we cannot keep this a secret any longer. Can your heart stand the shocking facts of the true story of Edward D. Wood Jr.?",tt0109707,1994,"Biography,Comedy,Drama"
1476,ed wood,Are you people insane? I'm the director. I make the casting decisions around here.,tt0109707,1994,"Biography,Comedy,Drama"
1477,ed wood,"I'm not getting near that goddamn thing. One of them burned me in ""The Return of Chandu"".",tt0109707,1994,"Biography,Comedy,Drama"
1478,ed wood,"They don't want the classic horror films anymore. Today it's all giant bugs. Giant spiders, giant grasshoppers... Who will believe such nonsense?",tt0109707,1994,"Biography,Comedy,Drama"
1479,ed wood,I refuse to drive in this country. Too many madmen.,tt0109707,1994,"Biography,Comedy,Drama"
1480,ed wood,"Well, I see the usual cast of misfits and dope addicts are here.",tt0109707,1994,"Biography,Comedy,Drama"
1481,ed wood,"Eddie, we're in show biz. It's all about razzle-dazzle. Appearances. If you look good, and you talk well, people will swallow anything.",tt0109707,1994,"Biography,Comedy,Drama"
1482,ed wood,I think she's a honey. Look at those jugs.,tt0109707,1994,"Biography,Comedy,Drama"
1483,edtv,"Look, Ed, you put *anybody* on television sixteen hours a day, and sooner or later they're going to fall off a table and land on a cat.",tt0131369,1999,"Comedy,Drama"
1484,edward scissorhands,"How about it, Edward? Is there some special lady in your life?",tt0099487,1990,"Drama,Fantasy,Romance"
1485,edward scissorhands,I know a doctor who might be able to help you.,tt0099487,1990,"Drama,Fantasy,Romance"
1486,edward scissorhands,"Don't be ridiculous! You're not handicapped, you're... What do they call the... exceptional? My name's Joyce, and I noticed that you have not tasted any of the ambrosia salad that I made especially for you. Allow me.",tt0099487,1990,"Drama,Fantasy,Romance"
1487,edward scissorhands,We're looking for the man with the hands.,tt0099487,1990,"Drama,Fantasy,Romance"
1488,edward scissorhands,"You see, before he came down here, it never snowed. And afterwards, it did. If he weren't up there now... I don't think it would be snowing. Sometimes you can still catch me dancing in it.",tt0099487,1990,"Drama,Fantasy,Romance"
1489,edward scissorhands,"One chop to a guy's neck, and it's all over.",tt0099487,1990,"Drama,Fantasy,Romance"
1490,edward scissorhands,"I know it is a little early for Christmas, Edward, but; I have a present for you.",tt0099487,1990,"Drama,Fantasy,Romance"
1491,edward scissorhands,"Snuggle in, sweetie. It's cold out there.",tt0099487,1990,"Drama,Fantasy,Romance"
1492,edward scissorhands,"Forget about holding her hand, man. Think about the damage he could do to other places.",tt0099487,1990,"Drama,Fantasy,Romance"
1493,edward scissorhands,"He has been sent first to tempt you. But it's not too late. You must push him from you, expel him! Trample down the perversion of nature!",tt0099487,1990,"Drama,Fantasy,Romance"
1494,edward scissorhands,All along I felt in my gut there was something wrong with him.,tt0099487,1990,"Drama,Fantasy,Romance"
1495,edward scissorhands,"I can't eat that, he used his hands. I think it's unsanitary.",tt0099487,1990,"Drama,Fantasy,Romance"
1496,edward scissorhands,"You want to see the pictures? All right. Well, this is my husband Bill. He's a bowling champion. Do you know what bowling is? Bowling? No. Well... here they are down at the lake, fishing. I think Kevin looks a little glum because they didn't catch anything that day. And, um... here's my daughter Kim. All dressed for the junior prom. She's a senior now, if you can believe it! She's camping in the mountains with some friends... but she'll be back in a few days. And you can meet her then. Isn't she beautiful. That's my family. Now, come along dear. I'll show you the rest of the house. Then you can just freshen up and make yourself at home. That's the kitchen over there. You help yourself to anything you want to eat or drink. Those are grapes. And, um... back here are the bedrooms. Let me get you some towels and I'll see what we can find for you to wear. You know what? I think I have some of Bill's old clothes in here. This is perfect! Here.These should just fit you.  Oh! Oh no, don't be alarmed. That's just the phone. Now you can go in Kim's room and put these on, and I'll be right with you.",tt0099487,1990,"Drama,Fantasy,Romance"
1497,edward scissorhands,"Eddie. The guys and I were talking, we'd like want to invite you to our card game on Friday night. Would you like that? Only thing is, you can't cut!",tt0099487,1990,"Drama,Fantasy,Romance"
1498,edward scissorhands,"Hello? Hello? Hello? Avon calling. Oh, my. Hello? Hello? I'm Peg Boggs. I'm your local Avon representative. Hello? I... I'm sorry to barge in like this, but you don't have any reason to be afraid. Ooh! This is some huge house, isn't it? Thank goodness for those aerobics... classes. Hello? Hello?",tt0099487,1990,"Drama,Fantasy,Romance"
