,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
292,Boiling Point,1990,Not Rated,19 Nov 1999,96 min,"Action, Comedy, Crime, Drama, Thriller",Takeshi Kitano,Takeshi Kitano (screenplay),"Takeshi Kitano, Yûrei Yanagi, Yuriko Ishida, Taka Guadalcanal","Two members of a Japanese junior baseball team get mixed up with the local yakuza. After their coach is severely injured by the gangsters, the two boys set off to Okinawa to purchase a gun in order to get revenge. While in Okinawa they get befriended by a psychotic yakuza outcast who is planning a revenge of his own.",Japanese,Japan,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNzk3Y2E0MDAtNDA0OC00NTYxLWIzOTUtOWViNTRiMDNiN2IxXkEyXkFqcGdeQXVyMzY2MDk0MTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",N/A,6.8,"6,228",tt0098967,movie,20 Nov 2016,"$1,471",N/A,N/A,True
293,It Follows,2014,R,13 Mar 2015,100 min,"Horror, Mystery, Thriller",David Robert Mitchell,David Robert Mitchell,"Bailey Spry, Carollette Phillips, Loren Bass, Keir Gilchrist","For nineteen-year-old Jay, Autumn should be about school, boys and week-ends out at the lake. But after a seemingly innocent sexual encounter, she finds herself plagued by strange visions and the inescapable sense that someone, something, is following her. Faced with this burden, Jay and her friends must find a way to escape the horrors, that seem to be only a few steps behind.",English,USA,25 wins & 43 nominations.,https://m.media-amazon.com/images/M/MV5BMmU0MjBlYzYtZWY0MC00MjliLWI3ZmUtMzhlZDVjMWVmYWY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,6.8,"214,644",tt3235888,movie,30 Nov 2016,"$14,674,076","Northern Lights Films, Two Flints, Animal Kingdom",N/A,True
294,Strait-Jacket,1964,Approved,08 Jan 1964,93 min,"Drama, Horror, Thriller",William Castle,Robert Bloch,"Joan Crawford, Diane Baker, Leif Erickson, Howard St. John","Lucy Harbin has been in an asylum for 20 years after axing her husband and his mistress during a crime of passion, witnessed by her young daughter, Carol. While trying to renew ties with Carol, who is now a young woman about to be married, heads begin to roll again. Is Lucy repeating her past?",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNTU1Yzc4MWItMjZmOS00OTgzLTlhOTEtMjMxYzYxOWJkNGNlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",N/A,6.8,"5,034",tt0058620,movie,16 Apr 2012,N/A,Columbia Pictures Corporation,N/A,True
295,The Burning Plain,2008,R,05 Nov 2009,107 min,"Crime, Drama, Romance",Guillermo Arriaga,Guillermo Arriaga,"Charlize Theron, John Corbett, José María Yazpik, Robin Tunney","The Burning Plain follows the story of several different people separated by time and space -- Sylvia, a woman in Oregon who must undertake an emotional odyssey to rid herself of her past; Mariana and Santiago, two teenagers trying to piece together the shattered lives of their parents in a New Mexico border town; Maria, a little girl who goes on a border-crossing voyage to help her parents find redemption, forgiveness, and love; and Gina and Nick, a couple who must deal with an intense and clandestine affair... because they are both married.","English, Spanish","USA, Mexico, Argentina",2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BM2Q3N2ZkMTEtMjA5NC00MzlhLWJmYTctMTU2MjZjYTg3YmJmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.8,"19,086",tt1068641,movie,08 Feb 2017,"$200,730",Parkes/MacDonald,N/A,True
296,Too Beautiful for You,1989,R,01 Apr 1990,91 min,"Comedy, Drama, Romance",Bertrand Blier,Bertrand Blier,"Josiane Balasko, Gérard Depardieu, Carole Bouquet, François Cluzet","A car dealer, well-to-do and with a beautiful wife, finds himself attracted to his rather plain new temporary secretary. Despite her own commitments she feels the same and the two soon embark on an affair. Though it would seem it has happened before his wife finds this particular entanglement of her husband's very difficult to accept",French,France,6 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMWRiMWFhZTgtZWNiZi00N2NjLWIxZWItZTcxMDU4ZDRjMmYwXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",N/A,6.8,"2,580",tt0098520,movie,N/A,"$1,776,440",N/A,N/A,True
297,Let It Ride,1989,PG-13,18 Aug 1989,90 min,"Comedy, Action",Joe Pytka,"Jay Cronley (book), Nancy Dowd (screenplay)","Richard Dreyfuss, David Johansen, Teri Garr, Jennifer Tilly","An average kind of guy who has a slight problem with gambling goes to the track, and mystically, it seems as though he can't lose, no matter how he bets; and he has an incredible day.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTQ0ODdiMTItYzkyMS00MzQ4LTljNTktNzVjMDg2M2E1NWQyXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,6.8,"5,199",tt0097731,movie,30 Nov 2016,"$4,973,285",Paramount Pictures,N/A,True
298,Battle of the Bulge,1965,Not Rated,19 Jan 1966,167 min,"Drama, History, War",Ken Annakin,"Philip Yordan, Milton Sperling, John Melson","Henry Fonda, Robert Shaw, Robert Ryan, Dana Andrews","In the winter of 1944, the Allied Armies stand ready to invade Germany at the coming of a New Year. To prevent this occurrence, Hitler orders an all out offensive to re-take French territory and capture the major port city of Antwerp. ""The Battle of the Bulge"" shows this conflict from the perspective of an American intelligence officer as well as from a German Panzer Commander.","English, German",USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMDEzMWI4ZWMtNGFiMy00M2QzLTlhZWUtY2QwZTcyYzMwODAwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}]",N/A,6.8,"15,139",tt0058947,movie,19 Apr 2016,"$11,118,000",Warner Brothers/Seven Arts,N/A,True
299,The Life Ahead,2020,PG-13,13 Nov 2020,94 min,Drama,Edoardo Ponti,"Ugo Chiti, Romain Gary (based on the book by), Fabio Natale (collaborating writer), Edoardo Ponti","Sophia Loren, Ibrahima Gueye, Renato Carpentieri, Iosif Diego Pirvu","In seaside Italy, a Holocaust survivor with a daycare business takes in a 12-year-old street kid who recently robbed her.","Italian, Spanish, Hebrew, Romanian",Italy,Nominated for 1 Oscar. Another 13 wins & 31 nominations.,https://m.media-amazon.com/images/M/MV5BODAxNzZmNTktMGI3Ny00MDM4LWI3MmYtNWUwZThhNWQxMWU4XkEyXkFqcGdeQXVyMTE5MTkxMDI2._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.8,"12,041",tt10627584,movie,13 Nov 2020,N/A,Palomar,N/A,True
300,Julien Donkey-Boy,1999,R,13 Sep 2000,94 min,"Comedy, Drama",Harmony Korine,Harmony Korine,"Ewen Bremner, Brian Fisk, Chloë Sevigny, Werner Herzog","""O, mio babbino caro"" plays as a woman skates gracefully. In contrast, little is graceful and daddy is not dear in Julien's world. His father listens to blues wearing a gas mask; dad prods, lectures, and derides Julien as well as Julien's brother and pregnant sister, while grandma attends to her dog. Julien is different, schizophrenic. He wears gold teeth. He bowls, sings, worships, and chats with a group of young adults with disabilities. His sister's child is probably his own. He talks on the phone, imagining it's his mother, who died in childbirth years before. He may be a murderer of children. From his point of view (perhaps), the film follows this odd family for a few weeks.",English,USA,3 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BZTEzZjIyODktZWIwYS00ZTliLWEzYTktMGZiNTEwNTQ0YzMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.8,"6,826",tt0192194,movie,02 Apr 2013,"$85,400","Independent Pictures, 391 Productions, Forensic Films",N/A,True
301,The Debt,2010,R,31 Aug 2011,113 min,"Drama, Thriller",John Madden,"Matthew Vaughn (screenplay), Jane Goldman (screenplay), Peter Straughan (screenplay), Assaf Bernstein (film ""Ha-Hov""), Ido Rosenblum (film ""Ha-Hov"")","Helen Mirren, Tom Wilkinson, Ciarán Hinds, Romi Aboulafia","The espionage thriller begins in 1997, as shocking news reaches retired Mossad secret agents Rachel (Helen Mirren) and Stefan (Tom Wilkinson) about their former colleague David (Ciarán Hinds). All three have been venerated for decades by their country because of the mission that they undertook back in 1965, when the trio (portrayed, respectively, by Jessica Chastain, Marton Csokas, and Sam Worthington) tracked down Nazi war criminal Vogel (Jesper Christensen) in East Berlin. At great risk, and at considerable personal cost, the team's mission was accomplished - or was it? The suspense builds in and across two different time periods, with startling action and surprising revelations.","English, German, Russian","USA, UK, Hungary, Israel",13 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMjY0Mzk5MjIwNl5BMl5BanBnXkFtZTcwNzg5MDYyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.8,"66,107",tt1226753,movie,01 Dec 2015,"$31,177,548",Miramax,N/A,True
302,Safety,2020,PG,11 Dec 2020,122 min,"Biography, Drama, Sport",Reginald Hudlin,Nick Santora,"Jay Reeves, Javien Jackson, Thaddeus J. Mixson, Corinne Foxx","The story of Ray-Ray McElrathbey, a freshman football player for Clemson University, who secretly raised his younger brother on campus after his home life became too unsteady.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BYTQ1ODNlY2YtZTU5OS00NjcxLTkwOTgtN2QzNWViOWIzMDMzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.8,"2,937",tt10649016,movie,11 Dec 2020,N/A,"Walt Disney Company, Walt Disney Pictures",N/A,True
303,The Seventh Victim,1943,Approved,21 Aug 1943,71 min,"Drama, Horror, Mystery",Mark Robson,"Charles O'Neal, DeWitt Bodeen","Tom Conway, Jean Brooks, Isabel Jewell, Kim Hunter","When her older sister Jacqueline disappears, Mary Gibson is forced to leave her private school and decides to travel to New York City to look for her. A bit naive and out of her depth, she is not quite sure how to go about finding her. Eventually she meets Gregory Ward, her sister's husband and a mysterious psychiatrist, Dr. Louis Judd who claims to know of Jacqueline's whereabouts. What she doesn't realize is that her sister became involved with devil worshipers who now want to eliminate her for having revealed their existence.","English, Italian, Latin, French",USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BNzFjYTg1YTgtMTUwZi00ZTQxLWJjOWEtMzI5MTVkNjQ1ZDllXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",N/A,6.8,"6,137",tt0036341,movie,20 Aug 2012,N/A,RKO Radio Pictures Inc.,N/A,True
304,Gloria,2013,R,09 May 2013,110 min,"Comedy, Drama, Romance",Sebastián Lelio,"Sebastián Lelio (screenplay), Gonzalo Maza (screenplay)","Paulina García, Sergio Hernández, Diego Fontecilla, Fabiola Zamora","Divorced for more than ten years, Gloria, a vibrant 58-year-old office clerk in Santiago, Chile and mother of two grown-up kids, craves for adventure, while on the other hand, she refuses to spend the rest of her life in solitude and wail in self-pity. Instead, vivacious Gloria embraces her freedom, and because of her love for dance, she frequently hangs out at middle-aged singles' gatherings searching for love and intimacy, but most of all, achingly longing for connection and the long-lost companionship. But the funny thing about life is that it is utterly unpredictable, so when suddenly Gloria meets Rodolfo, a recently divorced former naval officer, she will decide to give love a second chance and daringly give it a shot. Regretfully, however, Rodolfo comes with baggage, as he is still attached to his former family and his two daughters, and even though Gloria is sincerely attracted to him, reality's harsh truth will inevitably bring her face-to-face with towering obstacles rather than undiluted excitement and ardent passion. In the end, Gloria alone, yet surrounded by people, sad but at the same time happy, will she find the strength to ultimately overcome them?","Spanish, English","Chile, Spain",19 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BMzI1NjgxNDM3N15BMl5BanBnXkFtZTgwMTI4MDI1MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,6.8,"8,485",tt2425486,movie,15 Nov 2015,"$2,107,925","Fabula, Nephilim Producciones",N/A,True
305,Cat Ballou,1965,Not Rated,24 Jun 1965,97 min,"Comedy, Romance, Western",Elliot Silverstein,"Walter Newman (screenplay), Frank Pierson (screenplay), Roy Chanslor (based on a novel by)","Jane Fonda, Lee Marvin, Michael Callan, Dwayne Hickman","Cat(herine) Ballou's family farm is being threatened by the Rail Road. She sends for Kid Shelleen, finding him to be the drunkest gunfighter in the west. When her father is killed by the rail road magnate's gunman, she vows to fight on. Shelleen manages to ride sideways in several scenes, while minstrels sing the ballad of Cat Ballou in between scenes.",English,USA,Won 1 Oscar. Another 9 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BNWEyYzczOWQtODlhNi00ZmE0LTgzZTYtOTcxNjU3MDAwM2YzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.8,"13,713",tt0059017,movie,25 Feb 2014,"$20,666,667",Columbia Pictures Corporation,N/A,True
306,The Autopsy of Jane Doe,2016,R,21 Dec 2016,86 min,"Horror, Mystery, Thriller",André Øvredal,"Ian Goldberg, Richard Naing","Brian Cox, Emile Hirsch, Ophelia Lovibond, Michael McElhatton","Cox and Hirsch play father and son coroners who receive a mysterious homicide victim with no apparent cause of death. As they attempt to identify the beautiful young ""Jane Doe,"" they discover increasingly bizarre clues that hold the key to her terrifying secrets.",English,"UK, USA",8 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMjA2MTEzMzkzM15BMl5BanBnXkFtZTgwMjM2MTM5MDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.8,"101,933",tt3289956,movie,02 May 2017,"$10,474","Impostor Pictures, 42",N/A,True
307,London River,2009,Not Rated,23 Sep 2009,84 min,"Drama, Mystery",Rachid Bouchareb,"Rachid Bouchareb (screenplay), Olivier Lorelle (screenplay), Zoé Galeron (screenplay)","Brenda Blethyn, Sotigui Kouyaté, Sami Bouajila, Roschdy Zem","After traveling to London to check on their missing children in the wake of the 2005 terror attack on the city, two strangers come to discover their respective children had been living together at the time of the attacks.","English, French, Arabic","UK, France, Algeria",4 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTQwNDg2OTkyMl5BMl5BanBnXkFtZTcwNzc5NzAxNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.8,"3,583",tt1227787,movie,09 May 2017,"$7,200","3B Productions, Arte France, Tessalit Productions",N/A,True
